STATE,EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
ALABAMA,6481,2006,November,F1,32.67,-87.71,32.78,-87.58,0,0,0,0,20.00K,0.00K
ALABAMA,6479,2006,November,F1,32.48,-87.87,32.53,-87.84,0,0,0,0,500.00K,0.00K
ALABAMA,6415,2006,November,F2,31.8,-85.66,31.84,-85.64,0,0,0,0,5.00K,0.00K
ALABAMA,6082,2006,November,F0,31.61,-85.84,31.62,-85.83,0,0,0,0,1.50K,0.00K
MISSISSIPPI,5862,2006,November,F1,31.7,-88.94,31.75,-88.87,0,0,0,0,250.00K,0.00K
MISSISSIPPI,5863,2006,November,F1,31.29,-88.75,31.31,-88.68,0,0,0,0,750.00K,0.00K
ALABAMA,6392,2006,November,F0,32.61,-85.83,32.61,-85.83,0,0,0,0,15.00K,0.00K
ALABAMA,5886,2006,November,F2,31.2,-86.37,31.39,-86.23,0,0,0,0,1.00M,0.00K
ALABAMA,5869,2006,November,F0,31.07,-87.77,31.08,-87.75,0,0,0,0,50.00K,0.00K
TEXAS,4570,2006,October,F0,28.66,-96.45,28.67,-96.45,0,0,0,0,10.00K,0.00K
NORTH CAROLINA,3605,2006,November,F1,34.36,-78.21,34.43,-78.19,0,0,0,0,70.00K,0.00K
NORTH CAROLINA,3485,2006,November,F3,34.34,-78.24,34.36,-78.23,20,0,8,0,500.00K,0.00K
ALABAMA,6408,2006,November,F2,31.62,-85.82,31.8,-85.67,0,0,0,0,500.00K,0.00K
ALABAMA,6391,2006,November,F1,32.62,-85.98,32.69,-85.94,0,0,0,0,30.00K,0.00K
ALABAMA,6349,2006,November,F1,32.43,-85.99,32.45,-86,0,0,0,0,25.00K,0.00K
ALABAMA,6332,2006,November,F1,32.14,-86.3,32.2,-86.39,0,0,0,0,150.00K,0.00K
ALABAMA,6484,2006,November,F1,32.81,-87.58,32.87,-87.54,0,0,0,0,10.00K,0.00K
FLORIDA,3381,2006,December,F2,28.31,-82.33,28.32,-82.33,2,0,0,0,3.50M,0.00K
GEORGIA,5057,2006,November,F1,32.34,-84.99,32.35,-85,9,0,0,0,500.00K,0.00K
ALABAMA,5866,2006,November,F1,31.49,-88.29,31.56,-88.2,0,0,0,0,750.00K,0.00K
KANSAS,3222,2006,October,F0,37.48,-99.78,37.48,-99.8,0,0,0,0,0.00K,0.00K
LOUISIANA,2074,2006,October,F1,29.25,-90.22,29.25,-90.22,3,0,0,0,40.00K,0.00K
ARIZONA,1031,2006,October,F1,35.07,-111.83,35.2,-111.84,0,0,0,0,0.00K,0.00K
FLORIDA,2939,2006,October,F0,28.67,-81.5,28.67,-81.5,0,0,0,0,70.00K,0.00K
ARIZONA,2025,2006,October,F0,32.42,-111.12,32.42,-111.12,0,0,0,0,13.00K,0.00K
MISSISSIPPI,2065,2006,October,F1,31.19,-89.99,31.15,-89.97,0,0,0,0,700.00K,0.00K
KANSAS,3203,2006,October,F0,37.47,-100.62,37.45,-100.64,0,0,0,0,0.00K,0.00K
TEXAS,7687,2006,December,F1,32.0655,-95.58,32.1089,-95.58,0,0,0,0,2.00M,0.00K
FLORIDA,662,2006,October,F0,30.27,-85.93,30.27,-85.94,0,0,0,0,5.00K,0.00K
MICHIGAN,1895,2006,October,F0,44.21,-85.51,44.21,-85.51,0,0,0,0,260.00K,0.00K
OHIO,457,2006,October,F2,40.09,-82.79,40.09,-82.79,0,0,0,0,50.00M,0.00K
KANSAS,3209,2006,October,F0,37.43,-100.52,37.43,-100.52,0,0,0,0,0.00K,0.00K
IDAHO,1641,2006,October,F0,43.23,-114.07,43.24,-114.07,0,0,0,0,0.00K,0.00K
FLORIDA,45063,2007,June,EF0,24.6611,-81.5206,24.6704,-81.5275,0,0,0,0,20.00K,0.00K
FLORIDA,22128,2007,April,EF2,30.53,-82.25,30.53,-82.25,0,0,0,0,,
FLORIDA,22131,2007,April,EF1,29.72,-81.24,29.72,-81.24,0,0,0,0,,
MISSISSIPPI,64108,2007,October,EF1,33.42,-90.54,33.4538,-90.4954,0,0,0,0,180.00K,0.00K
OHIO,25721,2007,May,EF0,39.9507,-83.76,39.9507,-83.76,0,0,0,0,20.00K,0.00K
FLORIDA,45161,2007,June,EF0,24.7028,-81.0874,24.7,-81.0959,0,0,0,0,2.50K,0.00K
SOUTH CAROLINA,8014,2007,February,EF1,33.65,-82.17,33.8136,-81.9733,0,0,0,0,4.00K,0.00K
SOUTH CAROLINA,8015,2007,February,EF1,33.7136,-82.1128,33.8667,-81.92,0,0,0,0,0.00K,15.00K
INDIANA,33501,2007,June,EF0,39.4,-87.1,39.4,-87.1,0,0,0,0,50.00K,
SOUTH CAROLINA,8016,2007,February,EF0,33.1391,-81.1312,33.1523,-81.1002,0,0,0,0,0.00K,0.00K
KANSAS,18158,2007,February,EF0,38,-95.59,38,-95.59,0,0,0,0,0.00K,0.00K
KANSAS,18161,2007,February,EF0,38.01,-95.4,38.01,-95.4,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,42671,2007,June,EF0,48.17,-97.99,48.17,-97.99,0,0,0,0,0.00K,0.00K
MINNESOTA,41901,2007,June,EF0,47.67,-95.4,47.67,-95.4,0,0,0,0,0.00K,0.00K
MINNESOTA,41903,2007,June,EF0,47.88,-95.02,47.88,-95.02,0,0,0,0,0.00K,0.00K
NEBRASKA,28970,2007,April,EF2,40.87,-100.21,41.04,-100.17,9,0,0,0,2.50M,50.00K
MINNESOTA,42739,2007,June,EF0,47.76,-96.67,47.76,-96.67,0,0,0,0,0.00K,0.00K
SOUTH CAROLINA,16378,2007,April,EF0,33.16,-81.07,33.22,-80.96,0,0,0,0,1.00K,0.00K
SOUTH CAROLINA,16379,2007,April,EF0,33.07,-81,33.12,-80.96,0,0,0,0,0.00K,0.00K
NEBRASKA,42165,2007,August,EF0,41.3794,-97.22,41.43,-97.1429,0,0,0,0,0.00K,0.00K
FLORIDA,34258,2007,May,EF0,26.11,-80.55,26.09,-80.53,0,0,0,0,0.00K,0.00K
TEXAS,21951,2007,March,EF0,35.029,-100.67,35.029,-100.67,0,0,0,0,,
TEXAS,58494,2007,July,EF0,27.7295,-97.4509,27.7349,-97.4508,0,0,0,0,20.00K,0.00K
MINNESOTA,43258,2007,June,EF1,48.8012,-96.18,48.8021,-96.1011,0,0,0,0,0.00K,0.00K
TEXAS,21939,2007,March,EF0,35.4198,-100.8075,35.4198,-100.8075,0,0,0,0,3.00K,
TEXAS,21943,2007,March,EF2,34.9313,-100.7448,34.9902,-100.7307,0,0,0,0,63.00K,
TEXAS,21950,2007,March,EF0,35.087,-100.675,35.17,-100.6547,0,0,0,0,,
MINNESOTA,43261,2007,June,EF0,48.85,-95.92,48.85,-95.92,0,0,0,0,0.00K,0.00K
MINNESOTA,43269,2007,June,EF1,49.33,-95,49.33,-95,0,0,0,0,0.00K,0.00K
FLORIDA,37047,2007,June,EF0,25.6782,-80.2558,25.6782,-80.2558,0,0,0,0,0.00K,0.00K
MISSISSIPPI,23103,2007,April,EF0,31.6049,-89.3572,31.6034,-89.3529,0,0,0,0,0.00K,0.00K
KANSAS,30115,2007,April,EF1,37.1159,-99.5587,37.2255,-99.5879,0,0,0,0,0.00K,0.00K
KANSAS,18495,2007,February,EF1,37.475,-100.2505,37.696,-100.119,0,0,0,0,225.00K,0.00K
TEXAS,72610,2007,December,EF0,30.6101,-94.411,30.6128,-94.4082,0,0,0,0,12.00K,0.00K
KANSAS,30120,2007,April,EF0,37.186,-99.5354,37.2093,-99.5376,0,0,0,0,0.00K,0.00K
KANSAS,35997,2007,April,EF0,37.0947,-99.5682,37.1102,-99.5518,0,0,0,0,0.00K,0.00K
MISSISSIPPI,23096,2007,April,EF0,31.16,-89.72,31.16,-89.72,0,0,0,0,1.00K,0.00K
FLORIDA,11840,2007,February,EF0,26.2,-80.22,26.17,-80.21,0,0,0,0,10.00K,0.00K
KANSAS,35998,2007,April,EF0,37.2151,-99.5219,37.2387,-99.5225,0,0,0,0,0.00K,0.00K
MISSISSIPPI,23429,2007,April,EF1,31.3223,-89.1918,31.3196,-89.184,0,0,0,0,200.00K,0.00K
ALABAMA,11363,2007,February,EF1,32.4653,-86.7469,32.4519,-86.7369,0,0,0,0,10.00K,0.00K
LOUISIANA,12265,2007,January,F1,30.6,-91.45,30.62,-91.47,0,0,0,0,500.00K,0.00K
MISSISSIPPI,15630,2007,February,EF1,32.2189,-89.9196,32.2189,-89.9196,0,0,0,0,50.00K,0.00K
MISSISSIPPI,15653,2007,February,EF1,32.32,-89.2984,32.3456,-89.2602,0,0,0,0,70.00K,0.00K
CALIFORNIA,9808,2007,February,EF0,38.3911,-121.37,38.4055,-121.37,0,0,0,0,2.00K,0.00K
LOUISIANA,14288,2007,February,EF2,31.62,-91.834,31.6467,-91.787,0,0,0,0,400.00K,0.00K
MISSISSIPPI,14279,2007,February,EF0,33.6602,-90.3623,33.6572,-90.35,0,0,0,0,80.00K,0.00K
LOUISIANA,14289,2007,February,EF2,31.6421,-91.7673,31.6587,-91.7202,0,0,0,0,0.00K,150.00K
LOUISIANA,13767,2007,January,F1,29.919,-91.798,30.05,-91.73,15,0,2,0,1.50M,0.00K
MISSISSIPPI,12831,2007,January,F0,30.85,-89.13,30.85,-89.13,0,0,0,0,50.00K,0.00K
ARKANSAS,13953,2007,February,EF0,33.15,-91.95,33.17,-91.9401,0,0,0,0,0.00K,0.00K
MISSISSIPPI,14197,2007,February,EF1,33.3887,-90.7235,33.5113,-90.5765,0,0,0,0,650.00K,0.00K
MISSISSIPPI,13905,2007,February,EF1,32.1438,-89.5106,32.1466,-89.4473,0,0,0,0,300.00K,0.00K
MISSISSIPPI,13908,2007,February,EF0,31.4182,-89.8459,31.4489,-89.8099,0,0,0,0,5.00K,0.00K
LOUISIANA,14290,2007,February,EF2,31.6868,-91.7642,31.7366,-91.5971,0,0,0,0,300.00K,300.00K
MISSISSIPPI,15831,2007,March,EF1,32.7993,-90.2335,32.8634,-90.1523,0,0,0,0,90.00K,0.00K
LOUISIANA,15844,2007,March,EF0,31.5289,-91.91,31.5289,-91.91,0,0,0,0,0.00K,0.00K
ARKANSAS,14558,2007,March,EF0,36.4193,-93.3919,36.4279,-93.3636,0,0,0,0,10.00K,0.00K
LOUISIANA,17968,2007,February,EF1,30.11,-92.02,30.14,-92.01,0,0,0,0,250.00K,0.00K
FLORIDA,17578,2007,April,EF0,28.0089,-81.6503,28.02,-81.62,0,0,0,0,250.00K,0.00K
TEXAS,27703,2007,April,EF0,29.3122,-100.9,29.3122,-100.9,0,0,0,0,0.00K,0.00K
MICHIGAN,50539,2007,July,EF0,44.8666,-85.2778,44.8666,-85.2778,0,0,0,0,4.00K,0.00K
ARKANSAS,25611,2007,April,EF0,35.794,-90.53,35.794,-90.53,0,0,0,0,2.50K,0.00K
LOUISIANA,17972,2007,February,EF2,30.235,-91.865,30.279,-91.814,3,0,0,0,1.50M,0.00K
TEXAS,27705,2007,April,EF0,29.37,-100.8336,29.37,-100.8171,0,0,0,0,100.00K,0.00K
NEW MEXICO,20653,2007,March,EF1,35.3427,-103.42,35.3799,-103.4078,12,0,0,0,3.50M,
NEW MEXICO,20726,2007,March,EF0,33.637,-103.347,33.629,-103.343,0,0,0,0,20.00K,0.00K
NEW MEXICO,20727,2007,March,EF0,34.142,-103.144,34.15,-103.146,0,0,0,0,0.00K,0.00K
NEW MEXICO,20728,2007,March,EF0,33.983,-103.232,33.985,-103.234,0,0,0,0,0.00K,0.00K
TEXAS,29735,2007,April,EF2,35.68,-101.9166,35.85,-101.8808,0,0,0,0,8.00K,0.00K
TEXAS,29736,2007,April,EF0,35.85,-101.8273,35.85,-101.8273,0,0,0,0,0.00K,0.00K
TEXAS,29737,2007,April,EF0,35.9996,-101.7553,36.02,-101.7657,0,0,0,0,0.00K,0.00K
TEXAS,49465,2007,July,EF2,29.4399,-97.97,29.4688,-97.97,0,0,0,0,50.00K,0.00K
MISSISSIPPI,68814,2007,December,EF2,31.6879,-89.2756,31.7085,-89.2538,2,0,0,0,450.00K,0.00K
TEXAS,12009,2007,January,F1,29.8734,-97.9307,29.8785,-97.9248,0,0,0,0,50.00K,0.00K
TEXAS,49401,2007,July,EF1,29.5018,-98.4061,29.5069,-98.4002,0,0,0,0,50.00K,0.00K
KANSAS,45598,2007,June,EF0,37.1439,-101.35,37.1323,-101.35,0,0,0,0,0.00K,0.00K
MISSISSIPPI,68800,2007,December,EF2,31.6114,-90.3718,31.6299,-90.2891,1,0,0,0,500.00K,0.00K
MISSISSIPPI,68812,2007,December,EF1,31.6263,-89.5525,31.6814,-89.4493,0,0,0,0,700.00K,0.00K
MISSISSIPPI,68813,2007,December,EF1,31.65,-89.45,31.6551,-89.4457,0,0,0,0,80.00K,0.00K
MISSISSIPPI,68798,2007,December,EF0,31.7746,-90.4487,31.7793,-90.411,0,0,0,0,2.00K,0.00K
LOUISIANA,70159,2007,December,EF0,29.53,-90.75,29.53,-90.75,0,0,0,0,25.00K,0.00K
TEXAS,21953,2007,March,EF0,34.7971,-101.062,34.8073,-101.0495,0,0,0,0,,
SOUTH DAKOTA,34432,2007,May,EF0,43.72,-97.66,43.72,-97.656,0,0,0,0,0.00K,0.00K
TEXAS,29738,2007,April,EF1,34.7511,-101.55,34.7911,-101.5175,0,0,0,0,4.00K,0.00K
TEXAS,29739,2007,April,EF1,35.85,-101.8987,35.9622,-101.73,0,0,0,0,6.00K,0.00K
TEXAS,29725,2007,April,EF0,35.53,-102.3211,35.5811,-102.3128,0,0,0,0,0.00K,0.00K
TEXAS,29730,2007,April,EF1,36.02,-101.6585,36.0477,-101.6474,0,0,0,0,18.00K,0.00K
TEXAS,29731,2007,April,EF0,36.2258,-101.8289,36.3259,-101.788,0,0,0,0,0.00K,0.00K
TEXAS,29733,2007,April,EF0,35.1698,-101.223,35.1726,-101.2148,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34430,2007,May,EF1,43.87,-97.4302,43.87,-97.4102,0,0,0,0,0.00K,0.00K
TEXAS,29740,2007,April,EF1,35.9587,-101.8058,35.9791,-101.7805,0,0,0,0,8.00K,0.00K
TEXAS,29742,2007,April,EF0,35.12,-101.1933,35.1809,-101.1903,0,0,0,0,0.00K,0.00K
TEXAS,29743,2007,April,EF1,35.22,-100.9954,35.3933,-101.07,0,0,0,0,52.00K,0.00K
TEXAS,24495,2007,April,EF0,32.97,-97.3345,32.97,-97.3155,0,0,0,0,15.00K,0.00K
FLORIDA,27943,2007,April,EF0,26.52,-80.08,26.52,-80.07,0,0,0,0,10.00K,0.00K
SOUTH CAROLINA,26080,2007,June,EF0,34.48,-81.125,34.47,-81.11,0,0,0,0,35.00K,0.00K
LOUISIANA,38279,2007,June,EF1,32.8,-91.18,32.826,-91.18,0,0,0,0,700.00K,0.00K
TEXAS,21909,2007,March,EF0,30.6755,-102.632,30.6755,-102.632,0,0,0,0,0.00K,0.00K
TEXAS,42776,2007,June,EF0,31.134,-105.2464,31.1313,-105.2464,0,0,0,0,0.00K,0.00K
LOUISIANA,32944,2007,May,EF1,32.8413,-91.827,32.8464,-91.8209,0,0,0,0,80.00K,0.00K
NEBRASKA,21085,2007,March,EF0,40.5404,-100.9931,40.5404,-100.9931,0,0,0,0,0.00K,0.00K
OHIO,32567,2007,May,EF0,41.3345,-83.65,41.3345,-83.65,0,0,0,0,0.00K,1.00K
ILLINOIS,25901,2007,May,EF0,39.3723,-87.98,39.3811,-87.9461,0,0,0,0,0.00K,0.00K
LOUISIANA,32916,2007,May,EF1,32.9449,-91.9516,32.9558,-91.9226,0,0,0,0,120.00K,0.00K
MISSOURI,30298,2007,April,EF0,37.3796,-94.1257,37.4204,-94.1257,0,0,0,0,5.00K,0.00K
ARKANSAS,32955,2007,May,EF1,33.2989,-91.8188,33.35,-91.7935,0,0,0,0,500.00K,0.00K
FLORIDA,40251,2007,July,EF0,29.129,-83.0512,29.131,-83.0488,0,0,0,0,0.00K,
NEW MEXICO,19513,2007,March,EF0,32.5747,-104.2115,32.5747,-104.2115,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,44549,2007,June,EF0,45.4,-100.22,45.4,-100.22,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,48559,2007,August,EF0,48.1767,-98.1366,48.15,-98.055,0,0,0,0,0.00K,0.00K
OKLAHOMA,41084,2007,June,EF0,36.8834,-101.0131,36.8589,-100.9866,0,0,0,0,0.00K,0.00K
MINNESOTA,40422,2007,June,EF0,44.3601,-95.62,44.3673,-95.62,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,48555,2007,August,EF0,48.237,-98.221,48.1769,-98.1349,0,0,0,0,0.00K,0.00K
IOWA,31250,2007,July,EF0,42.51,-94.79,42.51,-94.79,0,0,0,0,0.00K,1.00K
SOUTH DAKOTA,44492,2007,June,EF0,45.36,-99.83,45.36,-99.83,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,44501,2007,June,EF0,45.42,-99.72,45.42,-99.72,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,44510,2007,June,EF0,45.49,-99.73,45.49,-99.73,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,47042,2007,August,EF0,47.9734,-98.767,47.9868,-98.7587,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,47028,2007,August,EF0,47.9882,-98.7523,47.9933,-98.7447,0,0,0,0,0.00K,0.00K
NORTH DAKOTA,47029,2007,August,EF1,47.8355,-98.4101,47.8811,-98.3538,0,0,0,0,0.00K,0.00K
TEXAS,21912,2007,March,EF0,31.3212,-101.9,31.3018,-101.8043,0,0,0,0,0.00K,0.00K
FLORIDA,40207,2007,July,EF0,27,-81.9094,27,-81.9094,0,0,0,0,1.00K,
FLORIDA,40208,2007,July,EF0,28.4388,-82.45,28.4388,-82.45,0,0,0,0,,
MINNESOTA,45745,2007,June,EF0,43.62,-96.39,43.62,-96.386,0,0,0,0,5.00K,0.00K
LOUISIANA,43808,2007,June,EF0,30.22,-91.1,30.22,-91.1,0,0,0,0,0.00K,0.00K
ARKANSAS,45252,2007,June,EF1,35.4893,-94.4077,35.5034,-94.4192,0,0,0,0,75.00K,0.00K
TEXAS,51448,2007,August,EF1,29.9101,-98.73,29.9173,-98.73,0,0,0,0,10.00K,0.00K
SOUTH DAKOTA,58314,2007,August,EF0,45.54,-100.81,45.54,-100.81,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,58341,2007,August,EF0,45.54,-100.77,45.54,-100.77,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,58343,2007,August,EF0,45.26,-99.85,45.26,-99.85,0,0,0,0,0.00K,0.00K
KANSAS,44140,2007,June,EF0,37.3,-94.8063,37.3,-94.8063,0,0,0,0,0.00K,0.00K
KANSAS,37606,2007,May,EF0,39.08,-99.8,39.07,-99.79,0,0,0,0,0.00K,0.00K
KANSAS,37607,2007,May,EF0,38.95,-99.32,38.95,-99.31,0,0,0,0,0.00K,0.00K
MISSOURI,45491,2007,June,EF0,37.4596,-93.5758,37.4596,-93.5758,0,0,0,0,5.00K,0.00K
MISSOURI,45493,2007,June,EF0,37,-93.23,37,-93.23,0,0,0,0,0.00K,0.00K
MISSOURI,45495,2007,June,EF0,37.34,-92.91,37.34,-92.91,0,0,0,0,0.00K,0.00K
OKLAHOMA,51049,2007,July,EF1,35.5,-95.2467,35.5,-95.2467,0,0,0,0,100.00K,0.00K
MISSOURI,57334,2007,August,EF0,39.9555,-91.67,39.9555,-91.67,0,0,0,0,0.00K,
KANSAS,37667,2007,May,EF0,37.8,-99.31,37.8,-99.3,0,0,0,0,0.00K,0.00K
KANSAS,37668,2007,May,EF0,37.86,-99.41,37.85,-99.39,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,58265,2007,August,EF0,45.78,-99.64,45.78,-99.64,0,0,0,0,0.00K,0.00K
KANSAS,37764,2007,May,EF0,38.59,-99.38,38.59,-99.37,0,0,0,0,0.00K,0.00K
KANSAS,35912,2007,May,EF0,37.38,-100.2091,37.38,-100.2127,0,0,0,0,0.00K,0.00K
KANSAS,36073,2007,May,EF0,37.0847,-98.6824,37.119,-98.6488,0,0,0,0,,
KANSAS,36074,2007,May,EF0,37.1207,-98.6673,37.1396,-98.6621,0,0,0,0,0.00K,0.00K
KANSAS,36075,2007,May,EF0,37.2842,-98.6806,37.3048,-98.6802,0,0,0,0,0.00K,0.00K
FLORIDA,50001,2007,July,EF0,26.71,-80.25,26.73,-80.25,0,0,0,0,0.00K,0.00K
MARYLAND,47555,2007,July,EF1,39.5098,-76.4068,39.4689,-76.3538,0,0,0,0,10.00K,0.00K
MISSISSIPPI,48691,2007,July,EF0,32.4198,-89.1079,32.4189,-89.0884,0,0,0,0,20.00K,0.00K
KANSAS,20182,2007,March,EF0,39.3589,-101.55,39.4023,-101.55,0,0,0,0,,
COLORADO,26606,2007,April,EF0,37.0489,-102.5159,37.064,-102.4712,0,0,0,0,0.00K,0.00K
SOUTH CAROLINA,27996,2007,April,EF1,32.9599,-80.8198,32.9855,-80.8,9,0,0,0,200.00K,0.00K
TEXAS,33311,2007,May,EF0,30.3145,-99.25,30.3173,-99.25,0,0,0,0,0.00K,0.00K
KANSAS,20173,2007,March,EF0,38.8533,-101.7158,38.8533,-101.7158,0,0,0,0,0.00K,0.00K
NEBRASKA,19351,2007,April,EF0,42.3393,-97.6215,42.3393,-97.6215,0,0,0,0,0.00K,0.00K
ALABAMA,62567,2007,October,EF1,32.2493,-86.5412,32.2886,-86.5108,0,0,0,0,85.00K,0.00K
INDIANA,62931,2007,October,EF0,40.4945,-87.52,40.4945,-87.52,0,0,0,0,0.00K,0.00K
KANSAS,20177,2007,March,EF0,39.2031,-101.6414,39.2031,-101.6414,0,0,0,0,,
INDIANA,28816,2007,May,EF0,38.9284,-85.722,38.9284,-85.722,0,0,0,0,100.00K,
SOUTH DAKOTA,29190,2007,April,EF0,44.2257,-97.6208,44.2246,-97.6171,0,0,0,0,0.00K,0.00K
KENTUCKY,59860,2007,October,EF0,36.6544,-87.9319,36.6647,-87.9191,0,0,0,0,0.00K,0.00K
ALABAMA,62552,2007,October,EF1,32.5232,-87.5708,32.6557,-87.5415,2,0,0,0,92.00K,0.00K
ALABAMA,62555,2007,October,EF1,32.8386,-87.2675,32.9466,-87.234,0,0,0,0,12.00K,0.00K
SOUTH DAKOTA,29179,2007,April,EF0,43.6791,-98.4234,43.6868,-98.3691,0,0,0,0,0.00K,0.00K
FLORIDA,52211,2007,July,EF0,27.27,-80.3909,27.27,-80.3909,0,0,0,0,0.00K,0.00K
FLORIDA,52237,2007,July,EF0,28.6285,-81.6952,28.6324,-81.6788,0,0,0,0,0.00K,0.00K
KANSAS,29566,2007,April,EF0,38.9007,-102.0094,38.9007,-102.0094,0,0,0,0,0.00K,0.00K
KANSAS,20181,2007,March,EF0,39.2989,-101.6539,39.2989,-101.6539,0,0,0,0,,
SOUTH DAKOTA,34984,2007,May,EF0,43.6265,-97.9665,43.6791,-97.9634,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34985,2007,May,EF1,42.87,-97.4786,42.87,-97.4885,1,0,0,0,100.00K,0.00K
SOUTH DAKOTA,34986,2007,May,EF0,42.87,-97.4984,42.87,-97.4984,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34988,2007,May,EF3,43.6791,-98.4234,43.7404,-98.4517,0,0,0,0,300.00K,0.00K
SOUTH DAKOTA,35355,2007,May,EF2,43.73,-97.6,43.7834,-97.6306,0,0,0,0,50.00K,0.00K
SOUTH DAKOTA,35356,2007,May,EF2,43.7507,-97.6376,43.85,-97.65,0,0,0,0,10.00K,0.00K
SOUTH DAKOTA,34976,2007,May,EF0,43.72,-97.96,43.72,-97.96,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,35362,2007,May,EF1,44.0399,-97.72,44.0428,-97.72,0,0,0,0,10.00K,0.00K
SOUTH DAKOTA,35364,2007,May,EF0,44.17,-97.6192,44.17,-97.6192,0,0,0,0,1.00K,0.00K
SOUTH DAKOTA,34827,2007,May,EF1,44.1534,-97.7759,44.1534,-97.7759,0,0,0,0,2.00K,0.00K
SOUTH DAKOTA,34828,2007,May,EF2,42.9533,-97.8349,43.0201,-97.8273,0,0,0,0,50.00K,0.00K
SOUTH DAKOTA,34981,2007,May,EF1,43.7113,-97.8648,43.7164,-97.8719,0,0,0,0,10.00K,0.00K
MICHIGAN,56791,2007,August,EF1,42.6866,-84.53,42.73,-84.4906,0,0,0,0,300.00K,0.00K
MICHIGAN,56789,2007,August,EF3,42.59,-84.83,42.63,-84.76,5,0,0,0,40.00M,0.00K
SOUTH DAKOTA,35367,2007,May,EF1,44.2567,-97.72,44.2582,-97.72,0,0,0,0,1.00K,0.00K
SOUTH DAKOTA,34829,2007,May,EF2,44.0711,-97.6011,44.0813,-97.6153,0,0,0,0,20.00K,0.00K
MISSOURI,54066,2007,August,EF0,37.97,-91.72,37.97,-91.72,0,0,0,0,10.00K,0.00K
SOUTH DAKOTA,35372,2007,May,EF0,44.4307,-98.5129,44.4317,-98.5144,0,0,0,0,0.00K,0.00K
MISSOURI,24310,2007,April,EF0,38.0855,-94.58,38.0733,-94.5659,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34991,2007,May,EF1,44.0345,-97.92,44.0417,-97.92,0,0,0,0,20.00K,0.00K
SOUTH DAKOTA,34992,2007,May,EF2,43.1023,-97.6,43.1095,-97.6,0,0,0,0,100.00K,0.00K
SOUTH DAKOTA,34996,2007,May,EF0,43.1577,-99.43,43.1592,-99.43,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,35363,2007,May,EF0,44.02,-97.6603,44.02,-97.6603,0,0,0,0,0.00K,0.00K
COLORADO,61214,2007,August,EF0,39.8011,-105.5865,39.8011,-105.5865,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34997,2007,May,EF0,43.1584,-99.5282,43.1584,-99.5282,0,0,0,0,0.00K,0.00K
TENNESSEE,56862,2007,October,EF1,36.65,-88.0401,36.65,-88.0282,0,0,0,0,50.00K,
SOUTH DAKOTA,34834,2007,May,EF2,43.0735,-97.903,43.1269,-97.9333,0,0,0,0,100.00K,0.00K
SOUTH DAKOTA,34971,2007,May,EF0,43.2345,-97.97,43.2373,-97.97,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34973,2007,May,EF0,43.47,-97.98,43.4714,-97.98,0,0,0,0,0.00K,0.00K
MISSISSIPPI,64050,2007,October,EF0,33.4106,-88.8051,33.4141,-88.8016,0,0,0,0,30.00K,0.00K
NEW MEXICO,36373,2007,May,EF0,32.27,-106.39,32.31,-106.37,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34974,2007,May,EF1,43.4,-97.8606,43.47,-97.8804,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,34975,2007,May,EF1,43.7118,-97.9387,43.7334,-97.9577,0,0,0,0,10.00K,0.00K
NORTH DAKOTA,48697,2007,August,EF1,48.53,-97.6955,48.53,-97.6628,0,0,0,0,0.00K,0.00K
NEW MEXICO,36375,2007,May,EF0,32.59,-106.25,32.59,-106.24,0,0,0,0,0.00K,0.00K
TEXAS,53481,2007,September,EF0,31.8345,-96.4717,31.8452,-96.4665,0,0,0,0,0.00K,0.00K
LOUISIANA,61762,2007,October,EF1,30.9223,-90.15,30.9223,-90.15,0,0,0,0,15.00K,0.00K
SOUTH DAKOTA,35001,2007,May,EF0,43.38,-99.0489,43.38,-99.0489,0,0,0,0,0.00K,0.00K
SOUTH DAKOTA,35006,2007,May,EF1,43.8946,-98.95,43.9018,-98.95,0,0,0,0,0.00K,0.00K
