STATE,EVENT_ID,YEAR,MONTH_NAME,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
ILLINOIS,5654421,1998,July,,,,,,0,0,0,0,,
ILLINOIS,5654422,1998,July,,,,,,0,0,0,0,,
CALIFORNIA,5664004,1998,August,,,,,,0,0,0,0,,
MISSOURI,5664518,1998,August,,,,,,0,0,0,0,,
NEW YORK,5646465,1998,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5646466,1998,May,,,,,,0,0,0,0,,
FLORIDA,5664166,1998,August,,,,,,0,0,0,0,5K,0
MISSOURI,5650602,1998,June,,,,,,0,0,0,0,,
IDAHO,5646766,1998,May,,,,,,0,0,0,0,,
IOWA,5652491,1998,June,,,,,,0,0,0,0,50K,5K
ILLINOIS,5661824,1998,July,,,,,,0,0,0,0,10K,
INDIANA,5661825,1998,July,,,,,,0,0,0,0,,
ARIZONA,5664536,1998,August,,,,,,0,0,0,0,0,0
LOUISIANA,5669699,1998,August,,,,,,0,0,0,0,,
NORTH DAKOTA,5650101,1998,June,,,,,,0,0,0,0,250K,
INDIANA,5648456,1998,June,,,,,,0,0,0,0,,
INDIANA,5648457,1998,June,,,,,,0,0,0,0,,
INDIANA,5648458,1998,June,,,,,,0,0,0,0,,
TEXAS,5665134,1998,August,,,,,,0,0,0,0,,
KENTUCKY,5640671,1998,June,,,,,,0,0,0,0,,
CALIFORNIA,5638682,1998,February,,,,,,0,0,0,0,500K,
CALIFORNIA,5638683,1998,February,,,,,,0,0,0,0,,
CALIFORNIA,5638684,1998,February,,,,,,0,0,0,0,,
CALIFORNIA,5638685,1998,February,,,,,,0,0,0,0,,
ILLINOIS,5660702,1998,August,,,,,,0,0,0,0,,
NEW YORK,5646888,1998,May,,,,,,0,0,0,0,10K,
WYOMING,5668261,1998,September,,,,,,0,0,0,0,,
IOWA,5652502,1998,June,,,,,,0,0,0,0,75K,10K
NEW YORK,5662806,1998,July,,,,,,0,0,0,0,150K,
OHIO,5663973,1998,August,,,,,,0,0,0,0,50K,
INDIANA,5658018,1998,July,,,,,,0,0,0,0,,
INDIANA,5658017,1998,July,,,,,,0,0,0,0,,
FLORIDA,5638743,1998,February,,,,,,0,0,0,0,20K,0
IOWA,5653143,1998,June,,,,,,0,0,0,0,1M,100K
IOWA,5669397,1998,October,,,,,,0,0,0,0,70K,10K
IOWA,5653151,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653152,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653153,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653154,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653155,1998,June,,,,,,0,0,0,0,.6M,50K
IOWA,5653156,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653157,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653158,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653159,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653160,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653161,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653162,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653163,1998,June,,,,,,0,0,0,0,6M,100K
IOWA,5653164,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653165,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5666539,1998,July,,,,,,0,0,0,0,,
NORTH DAKOTA,5665310,1998,August,,,,,,0,0,0,0,,
NORTH DAKOTA,5665311,1998,August,,,,,,0,0,0,0,,
MISSOURI,5673203,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673204,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673205,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673206,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673207,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673208,1998,October,,,,,,0,0,0,0,,
CALIFORNIA,5631311,1998,February,,,,,,0,0,0,0,,
ILLINOIS,5660703,1998,August,,,,,,0,0,0,0,,
ILLINOIS,5660704,1998,August,,,,,,0,0,0,0,,
MONTANA,5649841,1998,June,,,,,,0,0,0,0,,
CALIFORNIA,5639474,1998,February,,,,,,0,0,0,0,,
IOWA,5653262,1998,June,,,,,,0,0,0,0,75K,20K
ALABAMA,5632444,1998,March,,,,,,0,0,0,0,85M,
FLORIDA,5632445,1998,March,,,,,,0,0,0,0,150K,
FLORIDA,5632446,1998,March,,,,,,0,0,0,0,95M,
MISSOURI,5650527,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650532,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650533,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650534,1998,June,,,,,,0,0,0,0,,
FLORIDA,5640075,1998,February,,,,,,0,0,0,0,20K,0
IOWA,5653270,1998,June,,,,,,0,0,0,0,75K,20K
IOWA,5653127,1998,June,,,,,,0,0,0,0,50K,10K
INDIANA,5655697,1998,June,,,,,,0,0,0,0,,
INDIANA,5655698,1998,June,,,,,,0,0,0,0,,
INDIANA,5655777,1998,June,,,,,,0,0,0,0,,
FLORIDA,5640076,1998,February,,,,,,0,0,0,0,30K,0
FLORIDA,5640077,1998,February,,,,,,0,0,0,0,30K,0
GEORGIA,5632911,1998,March,,,,,,0,0,0,0,30K,0K
ALABAMA,5632912,1998,March,,,,,,0,0,0,0,5K,0K
ALABAMA,5632913,1998,March,,,,,,0,0,0,0,35K,0K
MISSOURI,5650528,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650526,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650529,1998,June,,,,,,0,0,0,0,,
ILLINOIS,5655704,1998,June,,,,,,0,0,0,0,250K,
INDIANA,5658011,1998,July,,,,,,0,0,0,0,,
GEORGIA,5632475,1998,March,,,,,,0,0,0,0,125K,
GEORGIA,5632476,1998,March,,,,,,0,0,0,0,150K,
GEORGIA,5632477,1998,March,,,,,,0,0,0,0,10M,
GEORGIA,5632478,1998,March,,,,,,0,0,0,0,250K,
GEORGIA,5632479,1998,March,,,,,,0,0,0,0,150K,
INDIANA,5655774,1998,June,,,,,,0,0,0,0,,
INDIANA,5655775,1998,June,,,,,,0,0,0,0,,
INDIANA,5655776,1998,June,,,,,,0,0,0,0,,
IOWA,5652996,1998,June,,,,,,0,0,0,0,50K,10K
KANSAS,5672434,1998,October,,,,,,0,0,0,0,,1K
KANSAS,5672435,1998,October,,,,,,0,0,0,0,,1K
KANSAS,5672436,1998,October,,,,,,0,0,0,0,,1K
IOWA,5654174,1998,June,,,,,,0,0,0,0,20K,5K
GEORGIA,5632472,1998,March,,,,,,0,0,0,0,250K,
GEORGIA,5632473,1998,March,,,,,,0,0,0,0,750K,
GEORGIA,5632474,1998,March,,,,,,0,0,0,0,325K,
IOWA,5653701,1998,July,,,,,,0,0,0,0,10K,5K
INDIANA,5654725,1998,June,,,,,,0,0,0,0,,
INDIANA,5658019,1998,July,,,,,,0,0,0,0,,
OHIO,5659902,1998,June,,,,,,0,0,0,0,5K,
FLORIDA,5632447,1998,March,,,,,,0,0,0,0,35M,
FLORIDA,5632448,1998,March,,,,,,0,0,0,0,650K,
INDIANA,5658021,1998,July,,,,,,0,0,0,0,,
KANSAS,5650517,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650524,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650525,1998,June,,,,,,0,0,0,0,,
INDIANA,5655695,1998,June,,,,,,0,0,0,0,,
INDIANA,5655696,1998,June,,,,,,0,0,0,0,,
MONTANA,5658261,1998,July,,,,,,0,0,0,0,,
IOWA,5653134,1998,June,,,,,,0,0,0,0,50K,10K
CALIFORNIA,5639467,1998,February,,,,,,0,0,0,0,,
CALIFORNIA,5639468,1998,February,,,,,,0,0,0,0,50K,
IOWA,5654299,1998,June,,,,,,0,0,0,0,30K,
IOWA,5654300,1998,June,,,,,,0,0,0,0,50K,
IOWA,5654301,1998,June,,,,,,0,0,0,0,50K,
IOWA,5654302,1998,June,,,,,,0,0,0,0,40K,
IOWA,5654303,1998,June,,,,,,0,0,0,0,40K,
INDIANA,5658079,1998,July,,,,,,0,0,0,0,,
INDIANA,5658080,1998,July,,,,,,0,0,0,0,,
INDIANA,5658077,1998,July,,,,,,0,0,0,0,,
IOWA,5653135,1998,June,,,,,,0,0,0,0,.1M,20K
MISSOURI,5650530,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650531,1998,June,,,,,,0,0,0,0,,
VIRGINIA,5651705,1998,June,,,,,,0,0,0,0,,
ARIZONA,5672565,1998,September,,,,,,0,0,0,0,,
FLORIDA,5639786,1998,February,,,,,,0,0,0,0,10K,200K
FLORIDA,5639775,1998,February,,,,,,0,0,0,0,300K,0
FLORIDA,5639776,1998,February,,,,,,0,0,0,0,10K,0
FLORIDA,5639777,1998,February,,,,,,0,0,0,0,400K,0
INDIANA,5654728,1998,June,,,,,,0,0,0,0,,
FLORIDA,5639778,1998,February,,,,,,0,0,0,0,7K,0
MINNESOTA,5659196,1998,June,,,,,,0,0,0,0,,
IOWA,5634611,1998,March,,,,,,0,0,0,0,10K,
CALIFORNIA,5639092,1998,February,,,,,,0,0,0,0,,
IOWA,5653138,1998,June,,,,,,0,0,0,0,.1M,20K
MISSOURI,5650519,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650520,1998,June,,,,,,0,0,0,0,,
MISSOURI,5650521,1998,June,,,,,,0,0,0,0,,
FLORIDA,5638065,1998,February,,,,,,0,0,0,0,10K,0
ALABAMA,5672913,1998,October,,,,,,0,0,0,0,5K,
MISSOURI,5671976,1998,October,,,,,,0,0,0,0,,
KENTUCKY,5655441,1998,July,,,,,,0,0,0,0,,
KENTUCKY,5655442,1998,July,,,,,,0,0,0,0,,
FLORIDA,5658030,1998,July,,,,,,0,0,0,0,50K,
FLORIDA,5658031,1998,July,,,,,,0,0,0,0,100K,
INDIANA,5632272,1998,March,,,,,,0,0,0,0,,
INDIANA,5632273,1998,March,,,,,,0,0,0,0,,
INDIANA,5632274,1998,March,,,,,,0,0,0,0,,
INDIANA,5632275,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5635175,1998,February,,,,,,0,0,0,0,,
IOWA,5653129,1998,June,,,,,,0,0,0,0,50K,10K
IOWA,5653254,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653271,1998,June,,,,,,0,0,0,0,75K,20K
KENTUCKY,5655440,1998,July,,,,,,0,0,0,0,,
IOWA,5653266,1998,June,,,,,,0,0,0,0,75K,20K
IOWA,5653267,1998,June,,,,,,0,0,0,0,75K,20K
CALIFORNIA,5629835,1998,February,,,,,,0,0,0,0,,
GEORGIA,5633536,1998,March,,,,,,0,0,0,0,10K,
GEORGIA,5633537,1998,March,,,,,,0,0,0,0,10K,
CALIFORNIA,5629859,1998,February,,,,,,0,0,0,0,,
NORTH CAROLINA,5634850,1998,February,,,,,,0,0,0,0,,
NORTH CAROLINA,5634851,1998,February,,,,,,0,0,0,0,,
NORTH CAROLINA,5634849,1998,February,,,,,,0,0,0,0,,
NORTH CAROLINA,5634852,1998,February,,,,,,0,0,0,0,,
INDIANA,5657993,1998,July,,,,,,0,0,0,0,,
INDIANA,5658002,1998,July,,,,,,0,0,0,0,,
MONTANA,5658265,1998,July,,,,,,0,0,0,0,,
VIRGINIA,5635170,1998,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5653032,1998,June,,,,,,0,0,0,0,,
INDIANA,5654735,1998,June,,,,,,0,0,0,0,,
WISCONSIN,5656137,1998,June,,,,,,0,0,0,0,,
VIRGINIA,5635173,1998,February,,,,,,0,0,0,0,,
FLORIDA,5639979,1998,February,,,,,,0,0,0,0,500K,0
IOWA,5654079,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654080,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654081,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654082,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654077,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654078,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654083,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654084,1998,June,,,,,,0,0,0,0,.1M,75K
IOWA,5654085,1998,June,,,,,,0,0,0,0,50K,30K
IOWA,5654086,1998,June,,,,,,0,0,0,0,50K,30K
IOWA,5654087,1998,June,,,,,,0,0,0,0,50K,30K
IOWA,5654088,1998,June,,,,,,0,0,0,0,50K,30K
INDIANA,5655772,1998,June,,,,,,0,0,0,0,,
INDIANA,5655773,1998,June,,,,,,0,0,0,0,,
ILLINOIS,5629916,1998,February,,,,,,0,0,0,0,,
GEORGIA,5632469,1998,March,,,,,,0,0,0,0,25M,
GEORGIA,5632470,1998,March,,,,,,0,0,0,0,115M,
GEORGIA,5632471,1998,March,,,,,,1,0,0,0,2M,
NEW YORK,5637027,1998,March,,,,,,0,0,0,0,,
IOWA,5653715,1998,July,,,,,,0,0,0,0,50K,.1M
IOWA,5653700,1998,July,,,,,,0,0,0,0,10K,5K
SOUTH DAKOTA,5653033,1998,June,,,,,,0,0,0,0,,
OKLAHOMA,5671088,1998,November,,,,,,0,0,0,0,,
IOWA,5653268,1998,June,,,,,,0,0,0,0,75K,20K
GEORGIA,5633540,1998,March,,,,,,0,0,0,0,10K,
GEORGIA,5633541,1998,March,,,,,,0,0,0,0,10K,
CONNECTICUT,5637039,1998,March,,,,,,0,0,0,0,,
INDIANA,5654733,1998,June,,,,,,0,0,0,0,,
INDIANA,5654732,1998,June,,,,,,0,0,0,0,,
IOWA,5653168,1998,June,,,,,,0,0,0,0,.1M,20K
MISSOURI,5650605,1998,June,,,,,,0,0,0,0,,
NEBRASKA,5650749,1998,June,,,,,,0,0,0,0,0,0
MISSOURI,5671883,1998,October,,,,,,0,0,0,0,,
SOUTH DAKOTA,5653034,1998,June,,,,,,0,0,0,0,,
ILLINOIS,5629915,1998,February,,,,,,0,0,0,0,,
TENNESSEE,5659713,1998,June,,,,,,0,0,0,0,,
MISSOURI,5671887,1998,October,,,,,,0,0,0,0,,
MISSOURI,5650522,1998,June,,,,,,0,0,0,0,,
CALIFORNIA,5631306,1998,February,,,,,,0,0,0,0,,
MICHIGAN,5633059,1998,March,,,,,,0,0,0,0,,
OHIO,5656671,1998,June,,,,,,0,0,0,0,,
IOWA,5653710,1998,July,,,,,,0,0,0,0,50K,.1M
MISSOURI,5650518,1998,June,,,,,,0,0,0,0,,
ILLINOIS,5629917,1998,February,,,,,,0,0,0,0,,
VIRGINIA,5635172,1998,February,,,,,,0,0,0,0,,
OHIO,5659903,1998,June,,,,,,0,0,0,0,25K,
OHIO,5659904,1998,June,,,,,,0,0,0,0,10K,
OHIO,5659905,1998,June,,,,,,0,0,0,0,10K,
FLORIDA,5638744,1998,February,,,,,,0,0,0,0,10K,0
FLORIDA,5638745,1998,February,,,,,,0,0,0,0,10K,0
FLORIDA,5638746,1998,February,,,,,,0,0,0,0,5K,0
FLORIDA,5638747,1998,February,,,,,,0,0,0,0,5K,0
FLORIDA,5638748,1998,February,,,,,,0,0,0,0,5K,75K
FLORIDA,5638060,1998,February,,,,,,0,0,0,0,10K,0
NEW YORK,5637029,1998,March,,,,,,0,0,0,0,,
FLORIDA,5640078,1998,February,,,,,,0,0,0,0,20K,0
GEORGIA,5633431,1998,March,,,,,,0,0,0,0,5K,
NEW YORK,5632047,1998,March,,,,,,0,0,0,0,,
NEW YORK,5632048,1998,March,,,,,,0,0,0,0,,
NEW YORK,5632049,1998,March,,,,,,0,0,0,0,,
NEW YORK,5632050,1998,March,,,,,,0,0,0,0,,
IOWA,5653711,1998,July,,,,,,0,0,0,0,50K,.1M
FLORIDA,5638064,1998,February,,,,,,0,0,0,0,20K,0
CALIFORNIA,5631305,1998,February,,,,,,0,0,0,0,,
OREGON,5634844,1998,March,,,,,,0,0,0,0,,
IOWA,5653706,1998,July,,,,,,0,0,0,0,50K,.1M
IOWA,5653263,1998,June,,,,,,0,0,0,0,75K,20K
IOWA,5653145,1998,June,,,,,,0,0,0,0,.1M,20K
IOWA,5653253,1998,June,,,,,,0,0,0,0,.1M,20K
INDIANA,5632982,1998,March,,,,,,0,0,0,0,,
INDIANA,5632983,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5632659,1998,March,,,,,,0,0,0,0,,
GEORGIA,5633548,1998,March,,,,,,0,0,0,0,10K,
GEORGIA,5633429,1998,March,,,,,,0,0,0,0,10K,
IOWA,5652747,1998,June,,,,,,0,0,0,0,50K,10K
WISCONSIN,5630873,1998,March,,,,,,0,0,0,0,2K,
FLORIDA,5638061,1998,February,,,,,,0,0,0,0,20K,0
FLORIDA,5638062,1998,February,,,,,,0,0,0,0,50K,0
FLORIDA,5638063,1998,February,,,,,,0,0,0,0,40K,0
FLORIDA,5638640,1998,February,,,,,,0,0,0,0,10K,0
FLORIDA,5638641,1998,February,,,,,,0,0,0,0,5K,0
FLORIDA,5638642,1998,February,,,,,,0,0,0,0,5K,0
FLORIDA,5638643,1998,February,,,,,,0,0,0,0,500K,0
KANSAS,5664416,1998,August,,,,,,0,0,0,0,,
KANSAS,5664415,1998,August,,,,,,0,0,0,0,,
INDIANA,5674847,1998,December,,,,,,0,0,0,0,,
KANSAS,5669905,1998,November,,,,,,0,0,0,0,,
TEXAS,5677026,1998,October,,,,,,0,0,0,0,,
KANSAS,5673111,1998,October,,,,,,0,0,0,0,,
IOWA,5669398,1998,October,,,,,,0,0,0,0,70K,10K
OKLAHOMA,5666957,1998,October,,,,,,0,0,0,0,,
MAINE,5676331,1998,October,,,,,,0,0,0,0,,
MAINE,5676332,1998,October,,,,,,0,0,0,0,,
TEXAS,5677027,1998,October,,,,,,0,0,0,0,,
TEXAS,5677028,1998,October,,,,,,0,0,0,0,,
GEORGIA,5633419,1998,March,,,,,,0,0,0,0,10K,
TEXAS,5672616,1998,October,,,,,,0,0,0,0,20K,80K
GEORGIA,5633420,1998,March,,,,,,0,0,0,0,5K,
TEXAS,5677029,1998,October,,,,,,0,0,0,0,,
TEXAS,5677030,1998,October,,,,,,0,0,0,0,,
TEXAS,5677031,1998,October,,,,,,0,0,0,0,,
TEXAS,5677032,1998,October,,,,,,0,0,1,0,,
TEXAS,5677033,1998,October,,,,,,0,0,0,0,,
TEXAS,5677034,1998,October,,,,,,0,0,0,0,,
CALIFORNIA,5633923,1998,March,,,,,,0,0,0,0,,
CALIFORNIA,5633924,1998,March,,,,,,0,0,0,0,,
IOWA,5634610,1998,March,,,,,,0,0,0,0,10K,
IOWA,5634612,1998,March,,,,,,0,0,0,0,10K,
IOWA,5634613,1998,March,,,,,,0,0,0,0,10K,
PUERTO RICO,5671370,1998,November,,,,,,0,0,0,0,50K,
INDIANA,5632977,1998,March,,,,,,0,0,0,0,,
VIRGIN ISLANDS,5674165,1998,December,,,,,,0,0,0,0,,
OREGON,5677620,1998,November,,,,,,0,0,0,0,,
CALIFORNIA,5670201,1998,November,,,,,,0,0,0,0,,
IOWA,5667460,1998,October,,,,,,0,0,0,0,,
MISSOURI,5634733,1998,March,,,,,,0,0,0,0,,
CALIFORNIA,5637789,1998,March,,,,,,0,0,0,0,,5.7M
CALIFORNIA,5637695,1998,March,,,,,,0,0,0,0,,
MISSOURI,5632123,1998,March,,,,,,0,0,0,0,,
MISSOURI,5632121,1998,March,,,,,,0,0,0,0,,
MISSOURI,5632122,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5632654,1998,March,,,,,,0,0,0,0,,
GEORGIA,5633425,1998,March,,,,,,0,0,0,0,25K,
VIRGINIA,5632657,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5632658,1998,March,,,,,,0,0,0,0,,
GEORGIA,5633426,1998,March,,,,,,0,0,0,0,25K,
GEORGIA,5633427,1998,March,,,,,,0,0,0,0,5K,
KANSAS,5675567,1998,November,,,,,,0,0,0,0,4M,
KANSAS,5675568,1998,November,,,,,,2,0,0,0,1M,
KANSAS,5675569,1998,November,,,,,,0,0,0,0,10M,
KANSAS,5675570,1998,November,,,,,,0,0,0,0,8M,
KANSAS,5675571,1998,November,,,,,,0,0,0,0,2M,
TEXAS,5672524,1998,October,,,,,,50,0,0,0,50M,100K
MISSOURI,5632120,1998,March,,,,,,0,0,0,0,,
MICHIGAN,5633040,1998,March,,,,,,0,0,0,0,,
KANSAS,5673108,1998,October,,,,,,0,0,0,0,,
TEXAS,5672606,1998,October,,,,,,50,0,0,0,1M,50K
TEXAS,5672607,1998,October,,,,,,50,0,0,0,200M,500K
VIRGINIA,5632660,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5632661,1998,March,,,,,,0,0,0,0,,
VIRGINIA,5632662,1998,March,,,,,,0,0,0,0,,
IOWA,5634617,1998,March,,,,,,0,0,0,0,10K,
GEORGIA,5633913,1998,March,,,,,,0,0,0,0,100K,
GEORGIA,5633914,1998,March,,,,,,0,0,0,0,,
MONTANA,5666944,1998,October,,,,,,0,0,0,0,,
NEW YORK,5630956,1998,March,,,,,,0,0,0,0,25K,
NEW YORK,5630957,1998,March,,,,,,0,0,0,0,25K,
MISSOURI,5634740,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634741,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634742,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634743,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634744,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634745,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634746,1998,March,,,,,,0,0,0,0,,
ILLINOIS,5633844,1998,March,,,,,,0,0,0,0,,
KANSAS,5634737,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634738,1998,March,,,,,,0,0,0,0,,
MISSOURI,5634739,1998,March,,,,,,0,0,0,0,,
TEXAS,5672525,1998,October,,,,,,50,0,0,0,8M,500K
TEXAS,5672526,1998,October,,,,,,50,0,0,0,30M,50K
TEXAS,5672527,1998,October,,,,,,50,0,0,0,8M,100K
GEORGIA,5633532,1998,March,,,,,,0,0,0,0,25K,
GEORGIA,5628187,1998,February,,,,,,0,0,0,0,,
IOWA,5634614,1998,March,,,,,,0,0,0,0,10K,
IOWA,5669391,1998,October,,,,,,0,0,0,0,25K,5K
TEXAS,5669930,1998,November,,,,,,0,0,0,0,20K,0
TEXAS,5669931,1998,November,,,,,,0,0,0,0,15K,0
TEXAS,5672521,1998,October,,,,,,5,0,0,0,200K,100K
GEORGIA,5633538,1998,March,,,,,,0,0,0,0,10K,
GEORGIA,5633539,1998,March,,,,,,0,0,0,0,10K,
CALIFORNIA,5633922,1998,March,,,,,,0,0,0,0,,
CALIFORNIA,5631303,1998,February,,,,,,0,0,0,0,,
NEW YORK,5637032,1998,March,,,,,,0,0,0,0,,
OREGON,5629426,1998,March,,,,,,1,0,2,0,,
KANSAS,5673109,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673209,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673210,1998,October,,,,,,0,0,0,0,,
MISSOURI,5669924,1998,November,,,,,,0,0,0,0,,
FLORIDA,5639967,1998,February,,,,,,0,0,0,0,40K,0
FLORIDA,5639968,1998,February,,,,,,0,0,0,0,10K,0
KENTUCKY,5631652,1998,February,,,,,,0,0,0,0,,
KENTUCKY,5631653,1998,February,,,,,,0,0,0,0,,
KENTUCKY,5631654,1998,February,,,,,,0,0,0,0,,
KANSAS,5669823,1998,November,,,,,,0,0,0,0,,
ARKANSAS,5671089,1998,November,,,,,,0,0,0,0,,
KANSAS,5673110,1998,October,,,,,,0,0,0,0,,
IOWA,5634615,1998,March,,,,,,0,0,0,0,10K,
IOWA,5634616,1998,March,,,,,,0,0,0,0,10K,
KANSAS,5669824,1998,November,,,,,,0,0,0,0,,
INDIANA,5632979,1998,March,,,,,,0,0,0,0,,
INDIANA,5632980,1998,March,,,,,,0,0,0,0,,
TEXAS,5669936,1998,November,,,,,,0,0,0,0,30K,0K
KANSAS,5669904,1998,November,,,,,,0,0,0,0,,
INDIANA,5632985,1998,March,,,,,,0,0,0,0,,
GEORGIA,5633908,1998,March,,,,,,0,0,0,0,25K,
INDIANA,5632988,1998,March,,,,,,0,0,0,0,,
INDIANA,5632989,1998,March,,,,,,0,0,0,0,,
NEVADA,5634441,1998,February,,,,,,0,0,0,0,10K,
ILLINOIS,5633847,1998,March,,,,,,0,0,0,0,,
INDIANA,5633848,1998,March,,,,,,0,0,0,0,,
ILLINOIS,5633849,1998,March,,,,,,0,0,0,0,,
MISSOURI,5633850,1998,March,,,,,,0,0,0,0,,
CALIFORNIA,5637689,1998,March,,,,,,0,0,0,0,,
PUERTO RICO,5674167,1998,December,,,,,,0,0,0,0,,
WASHINGTON,5674161,1998,November,,,,,,0,0,0,0,,
ILLINOIS,5629908,1998,February,,,,,,0,0,0,0,,
ILLINOIS,5629909,1998,February,,,,,,0,0,0,0,,
OREGON,5629425,1998,March,,,,,,0,0,0,0,,
OHIO,5637713,1998,March,,,,,,0,0,0,0,,
OHIO,5637714,1998,March,,,,,,0,0,0,0,,
OHIO,5637712,1998,March,,,,,,0,0,0,0,,
MISSOURI,5673113,1998,October,,,,,,0,0,0,0,,
MISSOURI,5673114,1998,October,,,,,,0,0,0,0,,
MISSOURI,5671885,1998,October,,,,,,0,0,0,0,,
GEORGIA,5633904,1998,March,,,,,,0,0,0,0,25K,
GEORGIA,5633905,1998,March,,,,,,0,0,0,0,25K,
CONNECTICUT,5637041,1998,March,,,,,,0,0,0,0,,
MISSOURI,5671884,1998,October,,,,,,0,0,0,0,,
GEORGIA,5633906,1998,March,,,,,,0,0,0,0,25K,
GEORGIA,5633907,1998,March,,,,,,0,0,0,0,1.5M,
GEORGIA,5633903,1998,March,,,,,,0,0,0,0,100K,
FLORIDA,5670456,1998,October,,,,,,0,0,0,0,1K,0
FLORIDA,5670457,1998,October,,,,,,0,0,0,0,0,0
CALIFORNIA,5670204,1998,November,,,,,,0,0,0,0,,
OKLAHOMA,5671085,1998,November,,,,,,0,0,0,0,,
OKLAHOMA,5671087,1998,November,,,,,,0,0,0,0,,
CALIFORNIA,5676096,1998,November,,,,,,0,0,0,0,,
CALIFORNIA,5676095,1998,November,,,,,,0,0,0,0,,
KANSAS,5675565,1998,November,,,,,,0,0,1,0,1M,
KANSAS,5675566,1998,November,,,,,,0,0,0,0,2.25M,
CALIFORNIA,5668452,1998,October,,,,,,6,0,0,0,120K,
IOWA,5667461,1998,October,,,,,,0,0,0,0,,
OKLAHOMA,5671086,1998,November,,,,,,0,0,0,0,,
ILLINOIS,5629910,1998,February,,,,,,0,0,0,0,,
WISCONSIN,5630874,1998,March,,,,,,0,0,0,0,,
NORTH CAROLINA,5634856,1998,February,,,,,,0,0,0,0,,
FLORIDA,5633887,1998,March,,,,,,0,0,0,0,2.2M,
GEORGIA,5633912,1998,March,,,,,,0,0,0,0,25K,
INDIANA,5632981,1998,March,,,,,,0,0,0,0,,
OHIO,5634179,1998,February,,,,,,0,0,0,0,,
FLORIDA,5633888,1998,March,,,,,,0,0,0,0,.17M,
FLORIDA,5633889,1998,March,,,,,,0,0,0,0,.37M,
ARIZONA,5631571,1998,February,,,,,,0,0,0,0,,
GEORGIA,5633528,1998,March,,,,,,0,0,0,0,10K,
INDIANA,5632986,1998,March,,,,,,0,0,0,0,,
INDIANA,5632990,1998,March,,,,,,0,0,0,0,,
NORTH CAROLINA,5634857,1998,February,,,,,,0,0,0,0,,
NEBRASKA,5633954,1998,March,,,,,,0,0,0,0,5K,
NEBRASKA,5633955,1998,March,,,,,,0,0,0,0,5K,
