EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,STATE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
124318,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124319,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124320,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124321,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124302,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
124303,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
124304,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
124306,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
124307,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
124308,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
124309,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
124310,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
116076,2008,July,,KENTUCKY,,,,,0,0,0,1,0.00K
116077,2008,July,,KENTUCKY,,,,,0,0,0,0,0.00K
124322,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124323,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124324,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124325,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
124326,2008,August,,KENTUCKY,,,,,0,0,0,0,0.00K
125453,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125454,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125466,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125455,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125456,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125457,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125458,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125459,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125460,2008,August,,MISSOURI,,,,,0,0,0,0,0.00K
125468,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125469,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125470,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125471,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125472,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125473,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125474,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125475,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125476,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
125477,2008,August,,ILLINOIS,,,,,0,0,0,0,0.00K
128174,2008,July,,TENNESSEE,,,,,0,0,0,0,0.00K
107425,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107443,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107465,2008,June,,CALIFORNIA,,,,,0,0,0,0,
107393,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107410,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107412,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107415,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107466,2008,June,,CALIFORNIA,,,,,0,0,0,0,
107467,2008,June,,CALIFORNIA,,,,,0,0,0,0,
107416,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107394,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107417,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107395,2008,May,,CALIFORNIA,,,,,0,0,1,0,
107408,2008,May,,CALIFORNIA,,,,,0,0,0,0,
107442,2008,May,,CALIFORNIA,,,,,0,0,0,0,
111866,2008,June,,CALIFORNIA,,,,,0,0,0,0,0.00K
134713,2008,August,,NEVADA,,,,,0,0,2,0,0.00K
125440,2008,August,,OKLAHOMA,,,,,0,0,1,0,0.00K
125442,2008,August,,OKLAHOMA,,,,,1,0,0,0,0.00K
132778,2008,September,,CALIFORNIA,,,,,0,0,0,0,
131681,2008,August,,CALIFORNIA,,,,,0,0,0,0,
131680,2008,August,,CALIFORNIA,,,,,0,0,0,0,
131753,2008,August,,CALIFORNIA,,,,,0,0,0,0,
131754,2008,August,,CALIFORNIA,,,,,0,0,0,0,
131751,2008,August,,CALIFORNIA,,,,,0,0,0,0,
128767,2008,July,,PENNSYLVANIA,,,,,1,0,0,0,0.00K
128772,2008,July,,NEW JERSEY,,,,,1,0,0,0,0.00K
125907,2008,July,,CALIFORNIA,,,,,0,0,0,0,
125906,2008,July,,CALIFORNIA,,,,,0,2,0,2,
125908,2008,July,,CALIFORNIA,,,,,0,1,0,1,
137909,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137911,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137912,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137913,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137914,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137915,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137916,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137917,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
137918,2008,November,,CALIFORNIA,,,,,0,0,0,0,0.00K
134717,2008,September,,NEVADA,,,,,0,0,2,0,0.00K
174764,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174765,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174766,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174767,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174835,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174836,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174837,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174838,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174862,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
164727,2009,May,,CALIFORNIA,,,,,0,0,1,0,0.00K
174800,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174801,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174802,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174803,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174804,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174805,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174806,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174851,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174852,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174856,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174857,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174858,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174859,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174807,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174860,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174861,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174839,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174840,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174843,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174844,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174845,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174846,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174847,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174848,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174850,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174808,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174809,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174810,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174811,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174812,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174813,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174814,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174815,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174790,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174791,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174792,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174793,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174794,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174795,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174798,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174799,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174757,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174758,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174759,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174760,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174761,2009,June,,INDIANA,,,,,0,0,0,0,0.00K
174762,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174763,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174816,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174817,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174818,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
174819,2009,June,,KENTUCKY,,,,,0,0,0,0,0.00K
181114,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181115,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181122,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
191309,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191310,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191311,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191317,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191322,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
181116,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181117,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181118,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181119,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181120,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181232,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
181121,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
181233,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
181234,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
181235,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
172664,2009,July,,TEXAS,,,,,0,0,0,1,0.00K
195582,2009,August,,TEXAS,,,,,0,0,0,0,0.00K
195583,2009,August,,TEXAS,,,,,0,0,0,0,0.00K
181369,2009,June,,ARKANSAS,,,,,0,0,1,0,0.00K
195580,2009,August,,TEXAS,,,,,0,0,0,0,0.00K
195581,2009,August,,TEXAS,,,,,0,0,0,0,0.00K
193770,2009,August,,MISSOURI,,,,,7,0,0,0,0.00K
184953,2009,June,,TENNESSEE,,,,,0,0,2,0,0.00K
178566,2009,July,,CALIFORNIA,,,,,3,0,1,0,0.00K
181230,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
181231,2009,July,,NEVADA,,,,,0,0,1,0,0.00K
191637,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191641,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
181113,2009,June,,FLORIDA,,,,,0,0,0,0,0.00K
148928,2009,March,,ARIZONA,,,,,0,0,0,0,
163372,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
163373,2009,April,,PENNSYLVANIA,,,,,25,0,0,0,0.00K
163374,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
163378,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
163375,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
163376,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
163377,2009,April,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
176473,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
176475,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
176476,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
176477,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
174824,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174826,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174827,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174828,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174829,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174822,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174823,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174825,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174830,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174832,2009,June,,MISSOURI,,,,,0,0,0,0,0.00K
174831,2009,June,,MISSOURI,,,,,0,0,0,0,30.00K
174785,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174786,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174787,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174788,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174789,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
172316,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
172318,2009,May,,CALIFORNIA,,,,,1,0,0,0,0.00K
172319,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
172320,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
172312,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
172313,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
174778,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174779,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174780,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174781,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174782,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174772,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174773,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174774,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174775,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174776,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174784,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174770,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174771,2009,June,,ILLINOIS,,,,,0,0,1,0,0.00K
174777,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174740,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174741,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174742,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174743,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174744,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174745,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174746,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174747,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174748,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174749,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174750,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174751,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174752,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174753,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174754,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174755,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
174756,2009,June,,ILLINOIS,,,,,0,0,0,0,0.00K
177243,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177245,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177251,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177255,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177259,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177263,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177264,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183648,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183649,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177184,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177223,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
177234,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183650,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183651,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183652,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
183653,2009,June,,WISCONSIN,,,,,0,0,0,0,0.00K
185308,2009,June,,FLORIDA,,,,,0,0,1,0,0.00K
184938,2009,June,,NEBRASKA,,,,,0,0,0,0,400.00K
185036,2009,July,,PENNSYLVANIA,,,,,0,0,1,0,0.00K
184934,2009,June,,NEBRASKA,,,,,0,0,0,0,1.50M
184935,2009,June,,NEBRASKA,,,,,0,0,0,0,1.50M
184936,2009,June,,NEBRASKA,,,,,0,0,0,0,200.00K
184937,2009,June,,NEBRASKA,,,,,0,0,0,0,400.00K
182388,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182389,2009,June,,TEXAS,,,,,0,0,0,1,0.00K
182390,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182391,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182392,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182393,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182394,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182370,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182371,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182374,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182375,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182376,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182372,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182373,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182377,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182382,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182383,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182386,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182387,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182369,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182362,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
178464,2009,June,,TEXAS,,,,,0,0,1,0,0.00K
182396,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182397,2009,June,,TEXAS,,,,,0,0,0,0,0.00K
182325,2009,June,,CALIFORNIA,,,,,1,0,1,0,0.00K
172310,2009,May,,CALIFORNIA,,,,,0,0,0,0,10.00K
172311,2009,May,,CALIFORNIA,,,,,10,0,0,0,20.00K
172314,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
172315,2009,May,,CALIFORNIA,,,,,0,0,0,0,0.00K
191318,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191714,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191715,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191710,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191711,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191712,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191713,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191636,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191640,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
184931,2009,June,,TENNESSEE,,,,,0,0,7,0,0.00K
191646,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191708,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
191709,2009,July,,CALIFORNIA,,,,,0,0,0,0,0.00K
193771,2009,August,,MISSOURI,,,,,0,0,0,0,0.00K
191643,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191647,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
191645,2009,July,,TEXAS,,,,,0,0,0,0,0.00K
186478,2009,June,,TEXAS,,,,,0,0,1,0,0.00K
170467,2009,July,,TEXAS,,,,,0,0,2,0,0.00K
178498,2009,August,,CALIFORNIA,,,,,0,0,1,0,0.00K
194153,2009,August,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
194155,2009,August,,PENNSYLVANIA,,,,,0,0,1,0,0.00K
194156,2009,August,,NEW JERSEY,,,,,3,0,0,0,0.00K
194158,2009,August,,NEW JERSEY,,,,,4,0,0,0,0.00K
194157,2009,August,,NEW JERSEY,,,,,3,0,0,0,0.00K
194950,2009,October,,FLORIDA,,,,,0,0,1,0,0.00K
194151,2009,August,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
194152,2009,August,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
194154,2009,August,,PENNSYLVANIA,,,,,0,0,0,0,0.00K
193148,2009,August,,TEXAS,,,,,0,0,1,0,0.00K
254780,2010,July,,NEW HAMPSHIRE,,,,,0,0,0,0,0.00K
254779,2010,July,,NEW HAMPSHIRE,,,,,0,0,0,0,0.00K
244146,2010,June,,MARYLAND,,,,,0,0,2,0,
244147,2010,June,,MARYLAND,,,,,0,0,1,0,
242800,2010,July,,KENTUCKY,,,,,0,0,0,0,0.00K
242802,2010,July,,KENTUCKY,,,,,0,0,0,0,0.00K
242803,2010,July,,KENTUCKY,,,,,0,0,0,0,0.00K
242805,2010,July,,KENTUCKY,,,,,0,0,0,0,0.00K
242806,2010,July,,KENTUCKY,,,,,0,0,0,0,0.00K
233880,2010,June,,NEVADA,,,,,0,0,1,0,0.00K
248096,2010,June,,KANSAS,,,,,0,0,0,0,
248097,2010,June,,KANSAS,,,,,0,0,0,0,
248098,2010,June,,KANSAS,,,,,0,0,0,0,
237830,2010,June,,IOWA,,,,,0,0,0,0,0.00K
234601,2010,July,,TEXAS,,,,,0,0,1,0,0.00K
248093,2010,June,,KANSAS,,,,,0,0,0,0,
248094,2010,June,,KANSAS,,,,,0,0,0,0,
248095,2010,June,,KANSAS,,,,,0,0,0,0,
237831,2010,June,,IOWA,,,,,0,0,0,0,0.00K
237832,2010,June,,IOWA,,,,,0,0,0,0,0.00K
237834,2010,June,,IOWA,,,,,0,0,0,0,0.00K
234575,2010,May,,TEXAS,,,,,0,0,0,1,0.00K
258636,2010,August,,KANSAS,,,,,0,0,0,0,
258637,2010,August,,KANSAS,,,,,0,0,0,0,
258638,2010,August,,KANSAS,,,,,0,0,0,0,
258639,2010,August,,KANSAS,,,,,0,0,0,0,
243138,2010,August,,TENNESSEE,,,,,0,0,0,0,0.00K
258670,2010,August,,KANSAS,,,,,0,0,0,0,
258641,2010,August,,KANSAS,,,,,0,0,0,0,
258661,2010,August,,KANSAS,,,,,0,0,0,0,
258663,2010,August,,KANSAS,,,,,0,0,0,0,
258671,2010,August,,KANSAS,,,,,0,0,0,0,
258673,2010,August,,KANSAS,,,,,0,0,0,0,
258665,2010,August,,KANSAS,,,,,0,0,0,0,
258666,2010,August,,KANSAS,,,,,0,0,0,0,
258667,2010,August,,KANSAS,,,,,0,0,0,0,
258669,2010,August,,KANSAS,,,,,0,0,0,0,
251996,2010,September,,ALABAMA,,,,,0,0,0,0,0.00K
243137,2010,August,,TENNESSEE,,,,,0,0,0,0,0.00K
243139,2010,August,,TENNESSEE,,,,,0,0,0,0,0.00K
258651,2010,August,,KANSAS,,,,,0,0,0,0,
258653,2010,August,,KANSAS,,,,,0,0,0,0,
258654,2010,August,,KANSAS,,,,,0,0,0,0,
258655,2010,August,,KANSAS,,,,,0,0,0,0,
258657,2010,August,,KANSAS,,,,,0,0,0,0,
258658,2010,August,,KANSAS,,,,,0,0,0,0,
258642,2010,August,,KANSAS,,,,,0,0,0,0,
258643,2010,August,,KANSAS,,,,,0,0,0,0,
258644,2010,August,,KANSAS,,,,,0,0,0,0,
258647,2010,August,,KANSAS,,,,,0,0,0,0,
258648,2010,August,,KANSAS,,,,,0,0,0,0,
258650,2010,August,,KANSAS,,,,,0,0,0,0,
236796,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236797,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236798,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236799,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
225718,2010,June,,TEXAS,,,,,0,1,0,0,0.00K
243924,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243925,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243926,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243927,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243928,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243917,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243918,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243919,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243920,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243921,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243922,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
243923,2010,June,,ARKANSAS,,,,,0,0,0,0,0.00K
236812,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236813,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236814,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236800,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236801,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236815,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236816,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236817,2010,July,,IOWA,,,,,0,0,0,0,0.00K
250640,2010,July,,NEVADA,,,,,0,0,5,0,0.00K
250647,2010,August,,NEVADA,,,,,0,0,2,0,0.00K
236802,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236803,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236804,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236805,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236772,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236773,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236774,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236775,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236776,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236777,2010,July,,IOWA,,,,,0,0,0,0,0.00K
237505,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236818,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236819,2010,July,,IOWA,,,,,0,0,0,0,0.00K
236820,2010,July,,IOWA,,,,,0,0,0,0,0.00K
237506,2010,July,,IOWA,,,,,0,0,0,0,0.00K
237509,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
250648,2010,August,,NEVADA,,,,,0,0,1,0,0.00K
236806,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236807,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236808,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
236809,2010,July,,NEBRASKA,,,,,0,0,0,0,0.00K
